id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30567500,"Cambridge renovated 1BR, near Porter/Harvard Sq.",9365589,Gabriel,,Neighborhood Nine,42.38861,-71.12755,Entire home/apt,84,1,45,2019-08-11,6.52,2,37
30593229,Central-One Bedroom at an Amazing Location,31191979,Brenda (Wan-Ling),,Riverside,42.36579,-71.10739,Private room,67,2,0,,,3,0
30658801,Contemporary bed/bath West Cambridge/Harvard/MIT,17514095,Nadia,,West Cambridge,42.38223,-71.13647,Private room,90,2,9,2019-06-11,1.99,3,0
30662073,"Cozy ""Buddhist"" bed/bath, W Cambridge Harvard/MIT",17514095,Nadia,,West Cambridge,42.38372,-71.13771,Private room,40,2,20,2019-05-12,2.60,3,0
30691794,Deluxe apartment in Cambridge,229733168,Arturo,,East Cambridge,42.37119,-71.07898,Entire home/apt,132,1,0,,,1,0
30696669,"S4, Close to MIT/MGH/Harvard/Downtown Boston",229497500,Yudong,,East Cambridge,42.36887,-71.08058,Private room,40,1,45,2019-07-31,5.19,14,105
30696841,"S1, Close to MIT/MGH/Harvard/Downtown Boston",229497500,Yudong,,East Cambridge,42.37024,-71.08078,Private room,40,1,42,2019-08-09,4.98,14,103
30697014,"S2, Close to MIT/MGH/Harvard/Downtown Boston",229497500,Yudong,,East Cambridge,42.36979,-71.08187,Private room,40,1,47,2019-08-12,5.51,14,90
30711302,Cozy private bedroom by Kendall Square,138635728,Reem,,Wellington-Harrington,42.3671,-71.09043,Private room,45,1,0,,,1,0
30716135,"Walkable, cozy, homey space with yard",2478571,Ashley,,Wellington-Harrington,42.37011,-71.08898,Entire home/apt,131,3,0,,,1,0
30788187,"NEW Sunny, Large 1Bed facing Harvard Law School!!",45224133,Clare,,Neighborhood Nine,42.37891,-71.12026,Entire home/apt,89,3,11,2019-07-27,1.38,9,31
30965503,"S3, Close to MIT/MGH/Harvard/Downtown Boston",229497500,Yudong,,East Cambridge,42.37025,-71.08237,Private room,30,1,39,2019-08-16,4.70,14,99
30965977,Duplex skylight by MIT & Harvard 3,21895566,Marcela,,The Port,42.36766,-71.10151,Private room,61,15,1,2019-08-10,1,20,347
31026140,Great room AWESOME LOCATION * Close to SUB,231351946,Penelope,,Agassiz,42.38424,-71.11563,Private room,99,1,17,2019-06-22,2.16,1,0
31034519,4 Bedroom Cambridge Home near Harvard w/Parking,8694948,Todd,,West Cambridge,42.38315,-71.13487,Entire home/apt,250,1,22,2019-06-30,3.38,1,0
31043406,Cozy bedroom near Harvard Square,81016862,Gaytri,,Neighborhood Nine,42.38383,-71.13103,Private room,70,4,14,2019-08-10,1.98,2,135
31065212,Quiet master bedroom on red line@porter square,5111738,Season,,North Cambridge,42.3901,-71.11861,Private room,66,4,4,2019-04-20,0.55,1,0
31085634,"S6, Close to MIT/MGH/Harvard/Downtown Boston",229497500,Yudong,,East Cambridge,42.37006,-71.08191,Private room,40,1,56,2019-08-11,6.80,14,76
31127224,BOTANIC Concept - Harvard/MIT Private Unit,232643348,Emily,,The Port,42.37072,-71.09719,Private room,39,1,19,2019-07-28,2.38,1,99
31152056,Big&quiet&clean single room 5 mins walk to Harvard,50523240,Shuying,,Neighborhood Nine,42.37845,-71.12024,Private room,60,25,1,2019-02-04,0.15,1,91
31165174,Cozy Private Room 4 Harvard & MIT,232252353,Safak,,West Cambridge,42.37258,-71.12297,Private room,89,4,24,2019-08-13,3.62,9,0
31165270,Great location: Private Room by Harvard Sq,232252353,Safak,,West Cambridge,42.37251,-71.12281,Private room,89,30,12,2019-06-04,1.65,9,125
31176829,A Harvard Sq Luxury Room 5 T &  River nr MIT,232252353,Safak,,West Cambridge,42.37363,-71.12241,Private room,89,2,21,2019-06-29,3.00,9,0
31205669,Room in two bedroom condo near Harvard and Central,7174482,Jed,,Mid-Cambridge,42.37012,-71.1059,Private room,35,30,0,,,1,53
